740020971,Kil kyrka,59.371912,15.083058,1880,6625986,1426512
740020972,Hammarn,59.747045,14.498069,1863,6591809,1471198
740020973,Avdala,59.445787,15.297454,1880,6560420,1440912
740020975,Skärlingtorp,59.160898,14.772259,1814,6559267,1483398
740020976,Valsta vägskäl,59.154336,15.515009,1880,6552840,1491046
740020978,"Ingvaldstorp, Katrineberg",59.096873,15.648936,1880,6550178,1454042
740020979,Brändåsen,59.070590,15.003903,1881,6611483,1672186
740020980,Glyxnäs,59.587930,18.853776,0188,6761086,1397244
740020981,Venjan,60.952736,13.908634,2062,7026104,1410331
740020982,Trångsviken ICA,63.332787,14.014862,2309,6948654,1609598
740020986,Härnösand Riksbanken,62.632917,17.941383,2280,6475926,1385455
740020987,Skövde Sandtorget,58.391495,13.846525,1496,6408452,1409081
740020990,Huskvarna Esplanaden,57.791456,14.276474,0680,6589582,1644858
740020991,Vaxholm Hotellkajen,59.401892,18.355676,0187,6717044,1590991
740020993,Älvkarleby krysset,60.560556,17.464028,0319,6399691,1399622
740020994,Norrahammar Slätten,57.710809,14.121167,0680,6189226,1345890
740020995,Skarhult stn,55.807425,13.347205,1285,6480588,1446666
740020996,Vadstena Hovtullen,58.445079,14.891877,0584,6646765,1629179
740020999,Faringe station,59.919858,18.114885,0380,6276350,1485516
740021003,Lindås skola,56.614243,15.569342,0862,7025321,1635380
740021004,Överbilla,63.311451,18.506042,2284,6405155,1256013
740021005,Hjuvik,57.704844,11.711272,1480,7024167,1391758
740021006,Mörsil E14 Brinkeboda,63.310286,13.645665,2321,6456561,1244376
740021009,Backa,58.158627,11.461276,1421,6386506,1268560
740021010,Kullavik,57.544406,11.939055,1384,6386636,1269577
740021011,Kullavik Kullaviksvägen,57.546089,11.955877,1384,6572076,1580666
740021012,Mariefred Hammarängen,59.261975,17.219466,0486,6582393,1627706
740021013,Odenplan T-bana,59.342956,18.049704,0180,7014436,1631765
740021015,Kornsjö,63.215247,18.425148,2284,6622475,1572704
740021016,Äs,59.715699,17.097060,0381,6714334,1588178
740021017,Älvkarleö Lanforsens vägskäl,60.536870,17.411561,0319,6719736,1589695
740021018,Västanån Norra,60.584998,17.441631,0319,6726624,1594654
740021019,Långsand Lillbrovägen,60.645651,17.535367,0319,6655514,1596176
740021020,Örke,60.007358,17.529219,0380,6643142,1588740
740021021,Karbo,59.898025,17.390673,0380,6627967,1599218
740021022,Dalby kyrka,59.759498,17.570572,0380,6629388,1597922
740021023,Hammarskog vägskäl,59.772555,17.548188,0380,6644153,1578826
740021024,Järlåsa kyrka,59.909106,17.213988,0380,7017676,1631797
740021025,Fröstdal,63.244272,18.428415,2284,6635636,1584872
740021026,Skogstibble kyrka,59.831488,17.318531,0380,6692595,1628692
740021027,Karö,60.331019,18.135055,0382,6684759,1647216
740021028,Svartnö,60.254474,18.464317,0382,6188809,1347442
740021029,Skarhult slottet,55.804175,13.372168,1285,6679440,1649720
740021031,Tvärnö Västra,60.205874,18.505562,0382,6623119,1574940
740021032,Långtora,59.721082,17.137010,0381,6550276,1295500
740021033,Bengtsfors Majbergsdal,59.024974,12.243477,1460,6288431,1310586
740021034,Ringenäs,56.684574,12.713971,1380,6621353,1429030
740021035,Grythyttan Måltidens Hus,59.705908,14.544409,1863,6609056,1550816
740021036,Irsta kyrka,59.598510,16.704960,1980,6649268,1615854
740021037,Gåvsta skola,59.946264,17.878224,0380,6618404,1626394
740021038,Lunda kyrka,59.666351,18.047994,0191,6627590,1618381
740021039,Rosendal (Östuna),59.751100,17.911088,0330,6632542,1614080
740021040,Lagga skola,59.796724,17.837330,0330,6653466,1632201
740021042,Faringe kyrka,59.978996,18.173149,0380,6647608,1628974
740021043,Faringe vägskäl,59.927483,18.111748,0380,6650294,1629166
740021044,Solvalla vägskäl,59.951512,18.116854,0380,6652670,1630356
740021045,Västerbol,59.972446,18.139630,0380,6188488,1347713
740021046,Skarhult skolan,55.801380,13.376665,1285,6663058,1630602
740021047,Golvsta,60.065528,18.150622,0382,6338770,1354394
740021049,Smålandsstenar Algatan,57.151911,13.399203,0662,6663486,1601878
740021050,Viksta skola,60.077503,17.635328,0380,6655755,1607402
740021051,Vattholma Stenby,60.006743,17.730461,0380,6187936,1348826
740021052,Källsliden,55.796776,13.394703,1285,6647334,1600157
740021053,Svista,59.933024,17.596579,0380,6657648,1617997
740021054,Lejdet,60.020821,17.921332,0380,6677185,1613197
740021055,Dannemora järnvägsövergången,60.197413,17.846123,0382,6680070,1606900
740021056,Upplanda södra,60.224990,17.734181,0360,6662751,1620349
740021057,Lyan,60.065909,17.966467,0382,6662633,1623969
740021058,Fresta,60.063774,18.031350,0382,6687152,1605086
740021060,Sixarby,60.288989,17.705144,0360,6708430,1617007
740021061,Konradslund,60.476577,17.932929,0360,6714559,1611472
740021062,Sikhjälma vägskäl,60.533116,17.835784,0360,6707650,1614048
740021063,Griggebo,60.470428,17.878714,0360,6672100,1621504
740021064,Morkarla Söderby torg,60.149420,17.992745,0382,6710568,1598244
740021065,Sandby by,60.500758,17.592985,0360,7027045,1617217
740021067,Skureå,63.333302,18.145306,2284,7030823,1608558
740021069,Uberg,63.369900,17.975129,2284,7032105,1596895
740021070,Stugusjö,63.384744,17.742923,2284,7032946,1591298
740021071,Byvattnet,63.393758,17.631531,2284,7027863,1635700
740021072,Happsta väg 348,63.334109,18.514558,2284,7350618,1563127
740021073,Jutis,66.248398,17.208928,2506,6729621,1573059
740021074,Gävle Vasaskolan,60.677056,17.141872,2180,6632860,1307009
740021075,"Åmotfors, Vittenstensväg",59.770331,12.369304,1730,6592391,1497319
740021076,Medåker kyrka,59.451993,15.757885,1984,6593971,1472982
740021077,Norrby (Frövi),59.465312,15.328626,1885,7038233,1627318
740021078,Yttersel,63.430126,18.355630,2284,6578461,1492885
740021079,Lunger,59.326899,15.680177,1984,6591206,1468405
740021081,Ervalla gård,59.440174,15.248313,1880,6534294,1421381
740021082,Finnerödja Mobäcksvägen,58.923269,14.440277,1860,6602975,1450270
740021083,Striberg Gyttorpsvägen,59.544048,14.925987,1884,7040205,1616638
740021084,Österfannbyn,63.451454,18.143335,2284,6599080,1452414
740021085,Gyttorp Krutbruket,59.509338,14.964757,1884,6627741,1472316
740021086,Ramsberg bruket,59.768382,15.312451,1885,6579141,1426962
740021088,Karlskoga Bergsmansgatan,59.326739,14.522164,1883,6589998,1487414
740021089,Fellingsbro Kungsvägen,59.430332,15.583399,1885,6579612,1425416
740021090,Karlskoga Karlbergskolan,59.330696,14.494852,1883,6529640,1448411
740021092,Askersund Idrottsvägen,58.885598,14.910538,1882,6541970,1456626
740021093,Missionshuset Åsbro,58.997184,15.050568,1882,6560634,1469532
740021094,Ekeby kyrka,59.165837,15.272491,1881,6553515,1433687
740021097,Hasselfors kvarnen,59.097859,14.648083,1860,6579162,1426448
740021098,Karlskoga Värmlandsvägen,59.326838,14.513131,1883,6540420,1432540
740021099,Laxå vårdcentral,58.980151,14.632089,1860,6540322,1432636
740021100,Laxå Sjukhem,58.979287,14.633788,1860,6540762,1432373
740021101,Laxå E20,58.983194,14.629081,1860,6541074,1432259
740021102,Laxå Centralskolan,58.985976,14.627003,1860,6540668,1431488
740021104,Laxå Saltängsskolan,58.982210,14.613723,1860,6600144,1449680
740021105,Fogdhyttan östra,59.518568,14.916228,1884,6549782,1459517
740021106,Hallsberg Esplanaden,59.067591,15.099422,1861,6570669,1422014
740021107,Degerfors Raka vägen,59.249826,14.438329,1862,6601341,1460788
740021108,Hammarby,59.530500,15.112215,1884,6629604,1442436
740021109,Hjulsjö Noravägen,59.782029,14.780241,1863,6572233,1466070
740021110,Örebro Våghustorget,59.269689,15.210156,1880,6549898,1459492
740021112,Hallsberg Nytorget,59.068630,15.098964,1861,6529552,1453661
740021114,Åmme,58.885407,15.001589,1882,6609070,1465518
740021115,Lindesberg Stafettgatan,59.600290,15.194538,1885,6549548,1484699
740021116,Kilsmo Gästgivarvägen,59.067140,15.538427,1880,6555822,1462658
740021118,Kumla Södra Kungsvägen,59.122094,15.153145,1881,6554544,1466779
740021119,Hällabrottet Trilobiten,59.110965,15.225290,1881,6530070,1449064
740021120,Askersund Lundby,58.889536,14.921762,1882,6512802,1452440
740021121,Forsaviken norra,58.734920,14.983984,1882,6520812,1450761
740021122,Vasshammarsvägen,58.806632,14.953236,1882,6558338,1477017
740021123,Hammarsvägen,59.145699,15.403588,1861,7044393,1613441
740021124,Vattugården,63.490027,18.082287,2284,6573702,1466948
740021125,Örebro Längbrotorg,59.282945,15.225327,1880,6569860,1463730
740021126,Örebro Brunnsparken,59.248195,15.169522,1880,6546572,1447882
740021127,Marka motell,59.037515,14.897375,1861,6569471,1470074
740021128,Mark station,59.245199,15.280749,1880,6565440,1474132
740021129,Hidingsta gård,59.209283,15.352338,1880,6572802,1466006
740021131,Örebro Ringgatan,59.274792,15.208944,1880,6578106,1472806
740021132,Rinkaby handel,59.322894,15.327534,1880,6578570,1482647
740021133,Kärsta,59.327580,15.500335,1880,6580315,1487206
740021134,Hälglöt E18,59.343407,15.580313,1880,6578440,1479076
740021135,Krogesta,59.326250,15.437622,1880,6582578,1426416
740021140,Timsbron södra,59.357489,14.511402,1883,6582368,1426240
740021141,Timsbron västra,59.355573,14.508381,1883,6587327,1433876
740021143,Öfalla,59.401345,14.641069,1883,6526812,1442148
740021144,Dohnafors,58.859416,14.802682,1882,6509166,1451248
740021145,Dalkullen,58.702148,14.964193,1882,6704678,1427962
740021146,Nederborgs skola,60.453417,14.496109,2021,6523358,1447040
740021147,Axsjö,58.829044,14.888261,1882,6544142,1475654
740021148,Svennevad,59.018190,15.381352,1861,6593098,1448173
740021151,Vikers kyrka,59.455145,14.891323,1884,6591334,1440617
740021152,Bäcketorpsvägen,59.438313,14.758607,1884,6601111,1455988
740021153,Nora Soltunet,59.527958,15.027448,1884,6581840,1467734
740021154,Kvinnerstaskolan,59.356053,15.237897,1880,6595415,1425688
740021155,Krösåsen,59.472561,14.494157,1883,6586192,1426362
740021156,Källmo,59.389912,14.509215,1883,6587529,1477855
740021157,Kägleholm,59.407773,15.415238,1880,6556573,1472260
740021159,Kävesta västra,59.129571,15.320699,1861,6608146,1478026
740021160,Kåfalla,59.592843,15.416119,1885,6581632,1424178
740021163,Bregårdsängarna,59.348603,14.472399,1883,6582674,1477976
740021164,Brotorp,59.364200,15.417867,1880,6557830,1446714
740021165,Edsberg kyrka,59.138419,14.874298,1814,6554862,1446854
740021166,Sörby,59.111796,14.877465,1814,6546079,1445850
740021167,Vretstorp Fjugestavägen,59.032837,14.862109,1861,6582430,1461448
740021168,Frötorp,59.360821,15.127288,1880,6578390,1460952
740021169,Gölafallsvägen,59.324512,15.119300,1880,6595345,1473386
740021170,Korsnäs,59.477671,15.335580,1885,6626394,1441972
740021172,Gränbäcken,59.753156,14.772872,1863,6572876,1457632
740021173,Gräveby,59.274699,15.062073,1880,6610222,1478690
740021174,Grönbo Herrgård,59.611511,15.427664,1885,6614170,1467056
740021175,Gusselby skolan,59.646190,15.220975,1885,6556684,1453289
740021176,Götabro,59.128906,14.989388,1814,6559712,1454040
740021177,Nalavi,59.156167,15.001865,1814,6557680,1452300
740021178,Hackvads Via,59.137736,14.971901,1814,6554900,1448952
740021179,Hackvad kyrka,59.112394,14.914072,1814,6573031,1463481
740021180,Örebro Haga centrum,59.276637,15.164623,1880,6582621,1478805
740021181,Halvarstorp,59.363767,15.432450,1880,6518415,1451399
740021182,Hargebaden,58.785188,14.964794,1882,6656298,1451652
740021183,Hörken affären,60.022778,14.938073,1864,6558412,1461572
740021184,Öbergabacken,59.145246,15.133728,1881,6559278,1459282
740021185,Hörstabacken,59.152806,15.093558,1881,6553360,1492996
740021187,Kilingetorp,59.101577,15.682943,1880,6581042,1424573
740021188,Kilsta,59.343379,14.479546,1883,6587976,1498476
740021189,Jädersbruk,59.412368,15.778316,1984,6572786,1466311
740021190,Örebro Slottet,59.274673,15.214296,1880,6407849,1406347
740021191,Jönköping Elmia,57.785481,14.230759,0680,6555048,1463068
740021192,Kumla Klockarbacken,59.115183,15.160434,1881,6609762,1450534
740021193,Klackavägen,59.604993,14.929070,1884,6583026,1425457
740021194,Klastorp,59.361341,14.494391,1883,6630209,1427829
740021195,Hällefors Klockarhagsskolan,59.785172,14.520030,1863,6625220,1482005
740021196,Nordantjärnstorp,59.746288,15.485099,1885,6572462,1465973
740021197,Örebro Konserthuset,59.271737,15.208419,1880,6607969,1468882
740021198,Lindesberg Liab vakten,59.590672,15.254266,1885,6532430,1447697
740021200,Läggesta södra,58.910555,14.897501,1882,6549218,1457776
740021203,Hallsberg Rangergatan,59.062359,15.069182,1861,6554789,1415685
740021205,Mo Mokorset,59.106110,14.333587,1862,6620432,1476342
740021206,Morskoga,59.703028,15.384925,1885,6579031,1474250
740021207,Nasta,59.331288,15.352784,1880,6580490,1426748
740021208,Karlskoga Nobelhallen,59.338808,14.517948,1883,6580982,1427898
740021210,Karlskoga Nobelverkporten,59.343422,14.537985,1883,6586772,1460569
740021211,Norra Billinge norra,59.399712,15.111036,1880,6582178,1429840
740021212,Karlskoga Norra Bråten,59.354483,14.571717,1883,6557728,1461644
740021213,Kumla Norrplan Mossbanegatan,59.139113,15.135106,1881,6509125,1450924
740021214,Nydalen vändplats,58.701744,14.958614,1882,6590304,1485619
740021216,Oppboga,59.433021,15.551752,1885,6607358,1479560
740021217,Pilkrog skola,59.585848,15.443352,1885,6582590,1475930
740021218,Tjugesta norra,59.363334,15.381899,1880,6579350,1429416
740021219,Karlskoga Sandviken,59.329032,14.565191,1883,6550992,1426852
740021220,Rastorp,59.074098,14.529694,1860,6579570,1428420
740021221,Karlskoga Rosendal,59.330839,14.547626,1883,6572277,1464830
740021222,Örebro Rosta centrum,59.269983,15.188405,1880,6594012,1461766
740021223,Sandbacken,59.464807,15.130812,1884,6657222,1453247
740021225,Silverhöjden,60.031256,14.966463,1864,6658534,1453754
740021226,Silverhöjden egnahem,60.043088,14.975261,1864,6657964,1453346
740021227,Silverhöjden såg,60.037926,14.968070,1864,6631915,1431452
740021228,Sikfors herrgård,59.801097,14.583965,1863,6586184,1432387
740021229,Skråmmen,59.390851,14.615223,1883,6554816,1454676
740021230,Skyberga,59.112289,15.013996,1881,6558486,1461898
740021231,Kumla Smedstorp,59.145939,15.139411,1881,6538542,1447778
740021232,Snavlunda skolan,58.965426,14.897466,1882,6568725,1460965
740021233,Berglunda,59.237761,15.121273,1880,6566733,1462064
740021234,Rabattvägen,59.219981,15.140874,1880,6606969,1482725
740021235,Spannarboda kyrka,59.582499,15.499404,1885,6531043,1438148
740021236,Stenboda,58.896835,14.732205,1882,6582535,1423944
740021237,Stenbäcken,59.356664,14.467968,1883,6599335,1456193
740021238,Nora Sunnanlid,59.512039,15.031436,1884,7077703,1586734
740021239,Degersjövägen (Solb),63.796219,17.564885,2284,6536260,1446373
740021240,Svinnersta,58.944769,14.873601,1882,6535352,1447855
740021241,Svinnersta smedja,58.936802,14.899556,1882,6662338,1655472
740021243,Folkets hus,60.050409,18.596151,0188,6548361,1456858
740021244,Tomta,59.054575,15.053351,1861,6571054,1467806
740021245,Tybble centrum,59.259242,15.240772,1880,6542295,1447811
740021246,Tycke,58.999116,14.897152,1882,6592722,1479820
740021247,Ullersätter,59.454486,15.449345,1885,6570743,1468240
740021248,Örebro Universitetsgatan,59.256484,15.248426,1880,6561018,1458898
740021249,Vallersta,59.168387,15.086520,1881,6548928,1446420
740021251,Viby kyrka,59.058480,14.871340,1861,6558780,1472921
740021253,Vrana,59.149425,15.331968,1861,6507051,1449466
740021254,Västanvik Kagensvägen,58.682959,14.933932,0583,6500029,1451618
740021255,Nykyrka Västra Ny kyrka,58.620171,14.972534,0583,6600658,1456420
740021256,Nora Vågmästargatan,59.523937,15.035174,1884,6556869,1462268
740021257,Kumla vårdcentral Kungsvägen,59.131458,15.146155,1881,6555522,1467129
740021258,Trafikcenter,59.119771,15.231252,1881,6588506,1493915
740021260,Ålsäng,59.417084,15.697983,1885,6579592,1429556
740021263,Karlskoga Österledsskolan,59.331227,14.567571,1883,6580866,1430282
740021264,Karlskoga Östra kyrkogården,59.342782,14.579910,1883,6579246,1426208
740021265,Karlskoga Gesällgatan södra,59.327550,14.508887,1883,6578713,1535116
740021266,Hyndevad väg 230,59.327768,16.422006,0484,6555532,1461196
740021267,Kumla BOB Industri,59.119360,15.127671,1881,6579022,1427194
740021268,Karlskoga Centrumleden,59.325711,14.526278,1883,6586030,1504703
740021274,Arboga Kungsörsvägen Teknikpk,59.394878,15.887929,1984,6586553,1368911
740021275,Karlstad Drottninggatan,59.379192,13.498672,1780,6577729,1545106
740021277,Hällberga centrum,59.317989,16.597268,0484,6577982,1549794
740021278,Ribbingelund,59.319734,16.679643,0484,6577772,1532563
740021279,Sundtorp (Gillberga),59.319526,16.377021,0484,6590768,1548392
740021280,Alvesta,59.434658,16.657896,0484,6583836,1555894
740021282,Barva kyrka,59.371513,16.788270,0484,6541206,1523966
740021283,Katrineholm Akuten,58.991863,16.222047,0483,6582690,1579539
740021286,Stallarholmen Stallarholmskola,59.357437,17.203615,0486,6579835,1580719
740021287,Kumla,59.331593,17.223287,0486,6572336,1580500
740021288,Mariefred Vårdcentral,59.264340,17.216653,0486,6572035,1581021
740021289,Mariefred Mariefredsskolan,59.261539,17.225672,0486,6594438,1558670
740021291,Ekeby,59.466289,16.839984,0486,6585605,1568392
740021292,Strängnäs Campus,59.385550,17.008607,0486,6540226,1500104
740021293,Byle,58.983733,15.806976,0562,6552646,1513019
740021295,Skogen,59.095030,16.032303,0428,6557294,1509289
740021296,Ättersta,59.136851,15.967423,0428,6559921,1507398
